Avg_Hosp,Facility ID,State,Period,Claim Type,Avg_State,Avg_Nation,Percent_Hosp,Percent_State,Percent_Nation
1209.0,40027,3,2,7,1341.0,1545.0,0.060700000000000004,0.06269999999999999,0.07139999999999999
0.0,260070,24,2,2,0.0,0.0,0.0,0.0,0.0
32.0,440102,42,1,1,15.0,13.0,0.0016,0.0007000000000000001,0.0006
64.0,330009,34,3,6,78.0,89.0,0.0033,0.0037,0.0040999999999999995
0.0,450187,43,2,1,0.0,0.0,0.0,0.0,0.0
4.0,40011,3,1,5,2.0,2.0,0.0003,0.0001,0.0001
0.0,240006,23,2,5,0.0,0.0,0.0,0.0,0.0
0.0,50464,5,2,1,0.0,0.0,0.0,0.0,0.0
797.0,60126,6,3,4,865.0,855.0,0.0354,0.038599999999999995,0.0395
176.0,100212,10,3,2,185.0,149.0,0.008199999999999999,0.0084,0.0069
0.0,70028,7,2,4,0.0,0.0,0.0,0.0,0.0
779.0,460017,44,3,7,881.0,1174.0,0.042800000000000005,0.0384,0.0542
12.0,520198,48,1,1,8.0,13.0,0.0006,0.0004,0.0006
3.0,530015,50,2,6,20.0,19.0,0.0001,0.001,0.0009
5.0,50168,5,1,3,4.0,7.0,0.0002,0.0002,0.0003
62.0,70017,7,1,4,91.0,152.0,0.003,0.0042,0.006999999999999999
0.0,140187,15,1,2,0.0,1.0,0.0,0.0,0.0
4025.0,10001,2,3,3,3004.0,2857.0,0.1754,0.1446,0.132
989.0,370094,36,3,7,950.0,1174.0,0.047400000000000005,0.043899999999999995,0.0542
137.0,360077,35,3,2,153.0,149.0,0.0063,0.006999999999999999,0.0069
28.0,100050,10,1,4,72.0,152.0,0.0012,0.0033,0.006999999999999999
0.0,360144,35,2,4,0.0,0.0,0.0,0.0,0.0
958.0,250002,25,3,7,971.0,1174.0,0.0582,0.0464,0.0542
0.0,100134,10,2,1,0.0,0.0,0.0,0.0,0.0
0.0,190102,19,2,1,0.0,0.0,0.0,0.0,0.0
91.0,250036,25,3,6,102.0,89.0,0.0059,0.0049,0.0040999999999999995
0.0,460001,44,1,2,0.0,1.0,0.0,0.0,0.0
20.0,100154,10,1,1,19.0,13.0,0.0008,0.0009,0.0006
18.0,380021,37,1,1,8.0,13.0,0.001,0.0004,0.0006
7.0,190050,19,2,6,27.0,19.0,0.0004,0.0012,0.0009
55.0,220090,20,1,4,127.0,152.0,0.0028000000000000004,0.0060999999999999995,0.006999999999999999
3059.0,60013,6,3,5,3122.0,3228.0,0.1458,0.13949999999999999,0.1491
943.0,50537,5,3,7,1250.0,1174.0,0.0513,0.055999999999999994,0.0542
0.0,500027,47,2,2,0.0,0.0,0.0,0.0,0.0
0.0,120014,12,2,5,0.0,0.0,0.0,0.0,0.0
901.0,10169,2,3,4,705.0,855.0,0.059500000000000004,0.0339,0.0395
21.0,330033,34,2,6,15.0,19.0,0.0012,0.0007000000000000001,0.0009
72.0,40018,3,3,6,97.0,89.0,0.0049,0.0045000000000000005,0.0040999999999999995
489.0,500119,47,3,4,915.0,855.0,0.0256,0.043899999999999995,0.0395
474.0,10150,2,3,4,705.0,855.0,0.0332,0.0339,0.0395
1.0,100008,10,1,5,2.0,2.0,0.0,0.0001,0.0001
565.0,150076,16,1,7,535.0,585.0,0.030899999999999997,0.0246,0.027000000000000003
932.0,180048,18,3,4,880.0,855.0,0.0443,0.0417,0.0395
0.0,380001,37,2,5,0.0,0.0,0.0,0.0,0.0
448.0,390072,38,1,7,571.0,585.0,0.0258,0.026600000000000002,0.027000000000000003
0.0,310081,31,1,3,6.0,7.0,0.0,0.0003,0.0003
18259.0,160067,13,4,8,20179.0,21646.0,1.0,1.0,1.0
1965.0,50272,5,3,3,2641.0,2857.0,0.0967,0.1184,0.132
0.0,140200,15,2,4,0.0,0.0,0.0,0.0,0.0
1.0,330332,34,1,5,3.0,2.0,0.0,0.0001,0.0001
1254.0,100124,10,2,7,1711.0,1545.0,0.06849999999999999,0.07780000000000001,0.07139999999999999
5.0,80009,9,1,6,8.0,8.0,0.0003,0.0004,0.0004
0.0,260190,24,1,2,0.0,1.0,0.0,0.0,0.0
94.0,180038,18,3,2,131.0,149.0,0.0043,0.0062,0.0069
4437.0,450713,43,3,3,4185.0,2857.0,0.1844,0.1793,0.132
1.0,110122,11,1,5,2.0,2.0,0.0001,0.0001,0.0001
1467.0,450634,43,2,7,1596.0,1545.0,0.0668,0.0684,0.07139999999999999
0.0,490140,45,1,2,0.0,1.0,0.0,0.0,0.0
0.0,440032,42,2,4,0.0,0.0,0.0,0.0,0.0
0.0,230301,22,2,2,0.0,0.0,0.0,0.0,0.0
0.0,430089,41,1,1,3.0,13.0,0.0,0.0002,0.0006
12.0,370016,36,1,1,19.0,13.0,0.0006,0.0009,0.0006
1.0,100126,10,1,6,8.0,8.0,0.0001,0.0004,0.0004
12.0,370006,36,1,6,9.0,8.0,0.0007000000000000001,0.0004,0.0004
394.0,380033,37,1,4,230.0,152.0,0.0275,0.0113,0.006999999999999999
160.0,390008,38,3,2,131.0,149.0,0.0095,0.0060999999999999995,0.0069
12.0,450853,43,1,4,140.0,152.0,0.0005,0.006,0.006999999999999999
3767.0,230024,22,3,3,2683.0,2857.0,0.1757,0.1273,0.132
0.0,70031,7,2,1,0.0,0.0,0.0,0.0,0.0
262.0,250034,25,1,4,221.0,152.0,0.0127,0.0105,0.006999999999999999
0.0,40016,3,2,1,0.0,0.0,0.0,0.0,0.0
0.0,190255,19,1,5,3.0,2.0,0.0,0.0001,0.0001
6.0,240071,23,1,6,7.0,8.0,0.0003,0.0003,0.0004
109.0,170040,17,3,2,134.0,149.0,0.0043,0.0062,0.0069
44.0,10051,2,3,6,103.0,89.0,0.0042,0.005,0.0040999999999999995
14.0,370149,36,1,5,3.0,2.0,0.0007000000000000001,0.0001,0.0001
0.0,50077,5,2,1,0.0,0.0,0.0,0.0,0.0
0.0,370041,36,2,4,0.0,0.0,0.0,0.0,0.0
0.0,390237,38,2,4,0.0,0.0,0.0,0.0,0.0
1041.0,100019,10,3,1,1040.0,825.0,0.042699999999999995,0.0473,0.0381
2.0,190300,19,1,6,9.0,8.0,0.0001,0.0004,0.0004
3.0,360058,35,1,5,2.0,2.0,0.0002,0.0001,0.0001
0.0,230095,22,1,3,5.0,7.0,0.0,0.0002,0.0003
6.0,190145,19,1,5,3.0,2.0,0.0003,0.0001,0.0001
720.0,390013,38,3,4,839.0,855.0,0.039599999999999996,0.0391,0.0395
0.0,450587,43,2,2,0.0,0.0,0.0,0.0,0.0
0.0,390267,38,2,4,0.0,0.0,0.0,0.0,0.0
0.0,140242,15,2,5,0.0,0.0,0.0,0.0,0.0
0.0,450893,43,2,4,0.0,0.0,0.0,0.0,0.0
1540.0,530012,50,2,7,1151.0,1545.0,0.07,0.058499999999999996,0.07139999999999999
0.0,490069,45,2,4,0.0,0.0,0.0,0.0,0.0
148.0,30073,4,1,4,152.0,152.0,0.0098,0.0069,0.006999999999999999
564.0,450643,43,1,7,661.0,585.0,0.0255,0.028300000000000002,0.027000000000000003
140.0,100246,10,1,4,72.0,152.0,0.005699999999999999,0.0033,0.006999999999999999
17997.0,340109,27,4,8,20574.0,21646.0,1.0,1.0,1.0
88.0,100001,10,1,4,72.0,152.0,0.0040999999999999995,0.0033,0.006999999999999999
0.0,100039,10,2,2,0.0,0.0,0.0,0.0,0.0
0.0,60071,6,1,1,10.0,13.0,0.0,0.0005,0.0006
565.0,110038,11,1,7,576.0,585.0,0.0252,0.0275,0.027000000000000003
0.0,50280,5,2,2,0.0,0.0,0.0,0.0,0.0
948.0,340097,27,3,7,1000.0,1174.0,0.0524,0.048600000000000004,0.0542
765.0,190144,19,3,4,1007.0,855.0,0.0381,0.0447,0.0395
1.0,50608,5,1,2,0.0,1.0,0.0001,0.0,0.0
844.0,30022,4,1,7,673.0,585.0,0.0348,0.030699999999999998,0.027000000000000003
0.0,100268,10,2,2,0.0,0.0,0.0,0.0,0.0
0.0,100290,10,2,4,0.0,0.0,0.0,0.0,0.0
0.0,430005,41,2,1,0.0,0.0,0.0,0.0,0.0
10437.0,670088,43,2,3,10339.0,10139.0,0.4891,0.4429,0.46840000000000004
104.0,220116,20,3,2,113.0,149.0,0.0039000000000000003,0.0054,0.0069
2131.0,50770,5,3,3,2641.0,2857.0,0.1007,0.1184,0.132
143.0,380075,37,3,2,168.0,149.0,0.0077,0.0083,0.0069
715.0,190183,19,2,7,1446.0,1545.0,0.0407,0.0643,0.07139999999999999
1317.0,10085,2,3,7,1142.0,1174.0,0.0693,0.055,0.0542
9563.0,50039,5,2,3,10415.0,10139.0,0.4849,0.4669,0.46840000000000004
11.0,40041,3,1,1,12.0,13.0,0.0005,0.0006,0.0006
0.0,330386,34,2,2,0.0,0.0,0.0,0.0,0.0
0.0,390217,38,2,4,0.0,0.0,0.0,0.0,0.0
0.0,370002,36,1,2,1.0,1.0,0.0,0.0001,0.0
1492.0,520004,48,3,3,2185.0,2857.0,0.0791,0.1058,0.132
7.0,330119,34,1,5,3.0,2.0,0.0003,0.0001,0.0001
137.0,110075,11,3,2,191.0,149.0,0.0066,0.0091,0.0069
2.0,360234,35,1,5,2.0,2.0,0.0001,0.0001,0.0001
117.0,110100,11,1,4,119.0,152.0,0.0083,0.005699999999999999,0.006999999999999999
1205.0,30073,4,3,3,2886.0,2857.0,0.0797,0.1318,0.132
0.0,110082,11,2,1,0.0,0.0,0.0,0.0,0.0
19312.0,360072,35,4,8,21942.0,21646.0,1.0,1.0,1.0
0.0,450678,43,1,3,7.0,7.0,0.0,0.0003,0.0003
94.0,360276,35,1,4,165.0,152.0,0.004699999999999999,0.0075,0.006999999999999999
0.0,100302,10,1,3,6.0,7.0,0.0,0.0003,0.0003
7.0,100320,10,2,6,19.0,19.0,0.0004,0.0009,0.0009
603.0,290057,33,3,4,634.0,855.0,0.0279,0.0276,0.0395
46.0,330044,34,3,2,83.0,149.0,0.0023,0.0039000000000000003,0.0069
0.0,330185,34,2,2,0.0,0.0,0.0,0.0,0.0
23.0,60009,6,1,1,10.0,13.0,0.001,0.0005,0.0006
0.0,220071,20,2,4,0.0,0.0,0.0,0.0,0.0
0.0,380025,37,2,2,0.0,0.0,0.0,0.0,0.0
18.0,220110,20,1,3,8.0,7.0,0.0007000000000000001,0.0004,0.0003
1718.0,440050,42,3,5,3265.0,3228.0,0.10490000000000001,0.1487,0.1491
1757.0,50226,5,3,7,1250.0,1174.0,0.0723,0.055999999999999994,0.0542
782.0,50735,5,3,1,849.0,825.0,0.0326,0.0381,0.0381
2100.0,180046,18,3,3,2928.0,2857.0,0.1349,0.1389,0.132
0.0,440153,42,2,5,0.0,0.0,0.0,0.0,0.0
16.0,110045,11,2,6,20.0,19.0,0.0011,0.001,0.0009
2297.0,190133,19,3,5,2621.0,3228.0,0.16399999999999998,0.1165,0.1491
0.0,220163,20,2,4,0.0,0.0,0.0,0.0,0.0
0.0,110051,11,2,1,0.0,0.0,0.0,0.0,0.0
7189.0,40018,3,2,3,10127.0,10139.0,0.48729999999999996,0.4739,0.46840000000000004
0.0,50308,5,2,2,0.0,0.0,0.0,0.0,0.0
0.0,50710,5,2,6,17.0,19.0,0.0,0.0007000000000000001,0.0009
0.0,360354,35,2,5,0.0,0.0,0.0,0.0,0.0
136.0,520070,48,3,1,552.0,825.0,0.0062,0.026699999999999998,0.0381
67.0,340004,27,3,6,94.0,89.0,0.0033,0.0046,0.0040999999999999995
0.0,180149,18,2,5,0.0,0.0,0.0,0.0,0.0
0.0,450411,43,1,3,7.0,7.0,0.0,0.0003,0.0003
0.0,230156,22,2,2,0.0,0.0,0.0,0.0,0.0
49.0,310034,31,3,6,76.0,89.0,0.0022,0.0034000000000000002,0.0040999999999999995
0.0,420036,40,2,1,0.0,0.0,0.0,0.0,0.0
0.0,260095,24,2,2,0.0,0.0,0.0,0.0,0.0
878.0,520062,48,3,4,1097.0,855.0,0.0451,0.053099999999999994,0.0395
2935.0,490063,45,3,3,2456.0,2857.0,0.11960000000000001,0.1188,0.132
1756.0,510002,49,3,3,3258.0,2857.0,0.0975,0.15810000000000002,0.132
183.0,440187,42,3,2,133.0,149.0,0.0096,0.006,0.0069
10375.0,110006,11,2,3,10093.0,10139.0,0.5321,0.48109999999999997,0.46840000000000004
57.0,510077,49,1,4,195.0,152.0,0.005,0.0095,0.006999999999999999
0.0,360059,35,2,4,0.0,0.0,0.0,0.0,0.0
0.0,440060,42,1,3,9.0,7.0,0.0,0.0004,0.0003
0.0,330286,34,2,2,0.0,0.0,0.0,0.0,0.0
44.0,440175,42,3,6,98.0,89.0,0.0023,0.0045000000000000005,0.0040999999999999995
0.0,670059,43,2,2,0.0,0.0,0.0,0.0,0.0
699.0,340141,27,1,7,564.0,585.0,0.032799999999999996,0.0274,0.027000000000000003
21406.0,670103,43,4,8,23343.0,21646.0,1.0,1.0,1.0
942.0,450827,43,3,7,1398.0,1174.0,0.038,0.0599,0.0542
420.0,340016,27,1,7,564.0,585.0,0.0197,0.0274,0.027000000000000003
980.0,520071,48,2,7,1467.0,1545.0,0.0565,0.0711,0.07139999999999999
158.0,10109,2,3,2,198.0,149.0,0.0124,0.0095,0.0069
3.0,290046,33,1,5,1.0,2.0,0.0001,0.0001,0.0001
1.0,50006,5,1,5,3.0,2.0,0.0,0.0001,0.0001
0.0,170183,17,2,5,0.0,0.0,0.0,0.0,0.0
8.0,50755,5,1,5,3.0,2.0,0.0003,0.0001,0.0001
814.0,390063,38,3,4,839.0,855.0,0.0346,0.0391,0.0395
5838.0,450451,43,2,3,10339.0,10139.0,0.37079999999999996,0.4429,0.46840000000000004
3002.0,490144,45,3,3,2456.0,2857.0,0.1578,0.1188,0.132
13.0,350015,28,2,6,16.0,19.0,0.0007000000000000001,0.0007000000000000001,0.0009
0.0,510086,49,2,4,0.0,0.0,0.0,0.0,0.0
10895.0,520095,48,2,3,10350.0,10139.0,0.6479,0.5015,0.46840000000000004
540.0,10051,2,3,4,705.0,855.0,0.0507,0.0339,0.0395
132.0,520202,48,3,2,171.0,149.0,0.006500000000000001,0.0083,0.0069
1657.0,100256,10,2,7,1711.0,1545.0,0.075,0.07780000000000001,0.07139999999999999
905.0,490077,45,3,7,1109.0,1174.0,0.048600000000000004,0.0536,0.0542
0.0,330059,34,2,4,0.0,0.0,0.0,0.0,0.0
0.0,100223,10,2,1,0.0,0.0,0.0,0.0,0.0
2422.0,140286,15,3,3,2709.0,2857.0,0.11599999999999999,0.1244,0.132
700.0,330096,34,2,7,1617.0,1545.0,0.0458,0.0755,0.07139999999999999
7.0,340075,27,1,6,8.0,8.0,0.0004,0.0004,0.0004
11987.0,40085,3,4,8,21370.0,21646.0,1.0,1.0,1.0
615.0,450292,43,1,7,661.0,585.0,0.034,0.028300000000000002,0.027000000000000003
85.0,110016,11,3,6,93.0,89.0,0.0046,0.0045000000000000005,0.0040999999999999995
0.0,450779,43,2,2,0.0,0.0,0.0,0.0,0.0
1600.0,450107,43,3,7,1398.0,1174.0,0.06480000000000001,0.0599,0.0542
2699.0,140224,15,3,3,2709.0,2857.0,0.13269999999999998,0.1244,0.132
95.0,180027,18,3,2,131.0,149.0,0.0049,0.0062,0.0069
4110.0,370093,36,3,3,3254.0,2857.0,0.1659,0.1503,0.132
4214.0,490110,45,3,5,2932.0,3228.0,0.2157,0.1418,0.1491
3585.0,170145,17,3,5,3095.0,3228.0,0.21780000000000002,0.1442,0.1491
880.0,150069,16,2,7,1453.0,1545.0,0.0504,0.0667,0.07139999999999999
856.0,30068,4,3,3,2886.0,2857.0,0.044500000000000005,0.1318,0.132
0.0,370153,36,1,3,9.0,7.0,0.0,0.0004,0.0003
0.0,450647,43,2,5,0.0,0.0,0.0,0.0,0.0
14.0,190183,19,1,3,8.0,7.0,0.0008,0.0003,0.0003
0.0,270086,26,2,2,0.0,0.0,0.0,0.0,0.0
1.0,330056,34,1,2,0.0,1.0,0.0,0.0,0.0
18246.0,140162,15,4,8,21780.0,21646.0,1.0,1.0,1.0
43.0,110100,11,3,6,93.0,89.0,0.0031,0.0045000000000000005,0.0040999999999999995
817.0,50060,5,3,4,769.0,855.0,0.035699999999999996,0.0345,0.0395
50.0,50746,5,3,6,88.0,89.0,0.0019,0.0039000000000000003,0.0040999999999999995
1878.0,670059,43,2,7,1596.0,1545.0,0.0691,0.0684,0.07139999999999999
0.0,490141,45,2,2,0.0,0.0,0.0,0.0,0.0
5.0,450289,43,1,6,8.0,8.0,0.0002,0.0003,0.0004
1168.0,180005,18,3,7,1034.0,1174.0,0.0672,0.049,0.0542
73.0,50776,5,1,4,93.0,152.0,0.0031,0.0042,0.006999999999999999
59.0,50039,5,3,6,88.0,89.0,0.003,0.0039000000000000003,0.0040999999999999995
0.0,520027,48,2,1,0.0,0.0,0.0,0.0,0.0
8075.0,170145,17,2,3,10544.0,10139.0,0.4907,0.49119999999999997,0.46840000000000004
1338.0,250044,25,3,3,2831.0,2857.0,0.0802,0.1353,0.132
4474.0,40036,3,3,3,3717.0,2857.0,0.20920000000000002,0.1739,0.132
1.0,260163,24,1,2,0.0,1.0,0.0,0.0,0.0
0.0,330045,34,2,4,0.0,0.0,0.0,0.0,0.0
0.0,100030,10,2,1,0.0,0.0,0.0,0.0,0.0
735.0,670053,43,3,1,879.0,825.0,0.0291,0.0377,0.0381
551.0,280081,29,3,1,591.0,825.0,0.0254,0.0268,0.0381
3286.0,170086,17,3,3,2731.0,2857.0,0.1536,0.1272,0.132
4.0,100284,10,1,5,2.0,2.0,0.0002,0.0001,0.0001
0.0,310022,31,2,1,0.0,0.0,0.0,0.0,0.0
681.0,100075,10,3,4,672.0,855.0,0.0301,0.030600000000000002,0.0395
656.0,100028,10,3,4,672.0,855.0,0.0332,0.030600000000000002,0.0395
366.0,450395,43,3,4,837.0,855.0,0.0192,0.0358,0.0395
0.0,50047,5,2,1,0.0,0.0,0.0,0.0,0.0
31.0,100040,10,2,6,19.0,19.0,0.0013,0.0009,0.0009
22249.0,60011,6,4,8,22382.0,21646.0,1.0,1.0,1.0
193.0,170086,17,1,4,186.0,152.0,0.009000000000000001,0.0086,0.006999999999999999
2369.0,110035,11,3,3,2829.0,2857.0,0.1104,0.1349,0.132
2745.0,50709,5,3,5,3762.0,3228.0,0.13269999999999998,0.16870000000000002,0.1491
176.0,450788,43,3,2,175.0,149.0,0.0083,0.0075,0.0069
0.0,390065,38,1,3,7.0,7.0,0.0,0.0003,0.0003
98.0,390219,38,1,4,117.0,152.0,0.0049,0.0054,0.006999999999999999
16977.0,50042,5,4,8,22304.0,21646.0,1.0,1.0,1.0
2.0,140162,15,1,3,6.0,7.0,0.0001,0.0003,0.0003
5.0,240002,23,1,6,7.0,8.0,0.0002,0.0003,0.0004
779.0,120028,12,3,7,901.0,1174.0,0.0421,0.042800000000000005,0.0542
201.0,220088,20,3,4,843.0,855.0,0.0089,0.0405,0.0395
0.0,190298,19,2,2,0.0,0.0,0.0,0.0,0.0
5347.0,290058,33,2,3,10252.0,10139.0,0.6312,0.4457,0.46840000000000004
0.0,160104,13,2,5,0.0,0.0,0.0,0.0,0.0
1670.0,280065,29,3,3,2326.0,2857.0,0.08289999999999999,0.1054,0.132
619.0,440137,42,2,7,1487.0,1545.0,0.033,0.0677,0.07139999999999999
9454.0,390179,38,2,3,9844.0,10139.0,0.46409999999999996,0.4585,0.46840000000000004
21208.0,390096,38,4,8,21471.0,21646.0,1.0,1.0,1.0
17914.0,370002,36,4,8,21650.0,21646.0,1.0,1.0,1.0
0.0,250025,25,2,5,0.0,0.0,0.0,0.0,0.0
2298.0,350019,28,3,3,1971.0,2857.0,0.10279999999999999,0.0919,0.132
98.0,360066,35,3,2,153.0,149.0,0.0043,0.006999999999999999,0.0069
1088.0,140113,15,2,7,1595.0,1545.0,0.0554,0.0732,0.07139999999999999
30.0,260180,24,2,6,23.0,19.0,0.0014000000000000002,0.0011,0.0009
0.0,490063,45,1,2,0.0,1.0,0.0,0.0,0.0
5.0,330107,34,1,6,7.0,8.0,0.0002,0.0003,0.0004
4077.0,230096,22,3,5,3017.0,3228.0,0.2764,0.1432,0.1491
229.0,100266,10,3,2,185.0,149.0,0.011899999999999999,0.0084,0.0069
10.0,30002,4,1,1,8.0,13.0,0.0004,0.0004,0.0006
17566.0,190183,19,4,8,22493.0,21646.0,1.0,1.0,1.0
1246.0,50633,5,3,3,2641.0,2857.0,0.069,0.1184,0.132
1286.0,70025,7,3,7,1244.0,1174.0,0.0538,0.0574,0.0542
490.0,180046,18,1,7,617.0,585.0,0.0315,0.029300000000000003,0.027000000000000003
0.0,150100,16,1,2,0.0,1.0,0.0,0.0,0.0
1880.0,310048,31,2,7,1828.0,1545.0,0.0857,0.08070000000000001,0.07139999999999999
0.0,340098,27,2,4,0.0,0.0,0.0,0.0,0.0
0.0,30130,4,2,5,0.0,0.0,0.0,0.0,0.0
0.0,390145,38,2,4,0.0,0.0,0.0,0.0,0.0
23377.0,100289,10,4,8,21985.0,21646.0,1.0,1.0,1.0
10141.0,440017,42,2,3,10278.0,10139.0,0.4642,0.4682,0.46840000000000004
23.0,370078,36,1,6,9.0,8.0,0.001,0.0004,0.0004
815.0,50038,5,3,7,1250.0,1174.0,0.035,0.055999999999999994,0.0542
3917.0,150128,16,3,5,3749.0,3228.0,0.19390000000000002,0.1721,0.1491
150.0,360180,35,3,6,87.0,89.0,0.0055000000000000005,0.004,0.0040999999999999995
255.0,50009,5,1,4,93.0,152.0,0.0126,0.0042,0.006999999999999999
0.0,450891,43,1,5,3.0,2.0,0.0,0.0001,0.0001
17476.0,30043,4,4,8,21904.0,21646.0,1.0,1.0,1.0
537.0,310064,31,1,7,530.0,585.0,0.026000000000000002,0.023399999999999997,0.027000000000000003
5.0,100248,10,1,5,2.0,2.0,0.0002,0.0001,0.0001
0.0,420103,40,2,4,0.0,0.0,0.0,0.0,0.0
0.0,50122,5,1,3,4.0,7.0,0.0,0.0002,0.0003
2922.0,490093,45,3,5,2932.0,3228.0,0.1425,0.1418,0.1491
1999.0,380018,37,3,3,1750.0,2857.0,0.09179999999999999,0.0859,0.132
5.0,310108,31,1,6,7.0,8.0,0.0002,0.0003,0.0004
4.0,170049,17,1,5,2.0,2.0,0.0002,0.0001,0.0001
0.0,240166,23,2,5,0.0,0.0,0.0,0.0,0.0
3159.0,50159,5,3,5,3762.0,3228.0,0.18230000000000002,0.16870000000000002,0.1491
0.0,450462,43,2,1,0.0,0.0,0.0,0.0,0.0
0.0,500003,47,2,1,0.0,0.0,0.0,0.0,0.0
1203.0,440008,42,3,3,3024.0,2857.0,0.0732,0.1377,0.132
808.0,140118,15,3,1,774.0,825.0,0.039,0.0355,0.0381
4.0,220135,20,1,6,6.0,8.0,0.0002,0.0003,0.0004
3.0,170145,17,1,5,2.0,2.0,0.0002,0.0001,0.0001
930.0,230092,22,3,7,1180.0,1174.0,0.0473,0.055999999999999994,0.0542
0.0,450148,43,2,4,0.0,0.0,0.0,0.0,0.0
0.0,260004,24,1,5,2.0,2.0,0.0,0.0001,0.0001
2.0,490067,45,1,2,0.0,1.0,0.0001,0.0,0.0
3.0,120014,12,1,6,3.0,8.0,0.0002,0.0001,0.0004
0.0,150161,16,2,2,0.0,0.0,0.0,0.0,0.0
7.0,330180,34,1,3,5.0,7.0,0.0004,0.0002,0.0003
0.0,50767,5,1,3,4.0,7.0,0.0,0.0002,0.0003
1138.0,50315,5,3,7,1250.0,1174.0,0.0545,0.055999999999999994,0.0542
25.0,290054,33,1,1,17.0,13.0,0.0011,0.0007000000000000001,0.0006
0.0,450007,43,1,3,7.0,7.0,0.0,0.0003,0.0003
155.0,450021,43,3,2,175.0,149.0,0.0063,0.0075,0.0069
123.0,310028,31,1,4,124.0,152.0,0.0059,0.0055000000000000005,0.006999999999999999
0.0,140058,15,2,2,0.0,0.0,0.0,0.0,0.0
6.0,470011,46,2,6,11.0,19.0,0.0003,0.0005,0.0009
0.0,450518,43,2,4,0.0,0.0,0.0,0.0,0.0
674.0,370022,36,3,7,950.0,1174.0,0.0356,0.043899999999999995,0.0542
565.0,420098,40,1,7,555.0,585.0,0.029900000000000003,0.0262,0.027000000000000003
0.0,490066,45,2,4,0.0,0.0,0.0,0.0,0.0
351.0,440068,42,2,7,1487.0,1545.0,0.0207,0.0677,0.07139999999999999
1445.0,140048,15,3,7,1262.0,1174.0,0.065,0.0579,0.0542
12.0,10024,2,1,1,16.0,13.0,0.0005,0.0008,0.0006
34.0,150160,16,1,4,201.0,152.0,0.0016,0.0092,0.006999999999999999
20906.0,360027,35,4,8,21942.0,21646.0,1.0,1.0,1.0
0.0,10078,2,2,4,0.0,0.0,0.0,0.0,0.0
1634.0,50763,5,3,7,1250.0,1174.0,0.056600000000000004,0.055999999999999994,0.0542
17.0,100088,10,2,6,19.0,19.0,0.0008,0.0009,0.0009
3576.0,140116,15,3,5,3763.0,3228.0,0.17309999999999998,0.1728,0.1491
1852.0,450124,43,2,7,1596.0,1545.0,0.064,0.0684,0.07139999999999999
8.0,330024,34,1,1,9.0,13.0,0.0003,0.0004,0.0006
6.0,330004,34,1,1,9.0,13.0,0.0003,0.0004,0.0006
10720.0,450388,43,2,3,10339.0,10139.0,0.4522,0.4429,0.46840000000000004
0.0,490126,45,2,4,0.0,0.0,0.0,0.0,0.0
1327.0,490044,45,2,7,1462.0,1545.0,0.07150000000000001,0.0707,0.07139999999999999
0.0,390147,38,2,2,0.0,0.0,0.0,0.0,0.0
0.0,490007,45,2,5,0.0,0.0,0.0,0.0,0.0
47.0,140187,15,2,6,20.0,19.0,0.0021,0.0009,0.0009
3.0,450154,43,2,6,23.0,19.0,0.0002,0.001,0.0009
1904.0,450021,43,2,7,1596.0,1545.0,0.0771,0.0684,0.07139999999999999
0.0,340096,27,2,4,0.0,0.0,0.0,0.0,0.0
3.0,190017,19,1,3,8.0,7.0,0.0001,0.0003,0.0003
0.0,50289,5,2,1,0.0,0.0,0.0,0.0,0.0
502.0,450187,43,2,7,1596.0,1545.0,0.0305,0.0684,0.07139999999999999
44.0,100081,10,1,1,19.0,13.0,0.0028000000000000004,0.0009,0.0006
14231.0,450871,43,2,3,10339.0,10139.0,0.5877,0.4429,0.46840000000000004
205.0,10103,2,3,2,198.0,149.0,0.0088,0.0095,0.0069
19669.0,390217,38,4,8,21471.0,21646.0,1.0,1.0,1.0
0.0,260193,24,1,2,0.0,1.0,0.0,0.0,0.0
1238.0,30064,4,3,7,1403.0,1174.0,0.0507,0.064,0.0542
951.0,150037,16,3,1,594.0,825.0,0.0461,0.0273,0.0381
0.0,10058,2,2,4,0.0,0.0,0.0,0.0,0.0
472.0,30122,4,1,7,673.0,585.0,0.0227,0.030699999999999998,0.027000000000000003
446.0,40067,3,2,7,1341.0,1545.0,0.0285,0.06269999999999999,0.07139999999999999
24.0,450431,43,2,6,23.0,19.0,0.001,0.001,0.0009
208.0,100321,10,3,2,185.0,149.0,0.011399999999999999,0.0084,0.0069
0.0,500001,47,2,2,0.0,0.0,0.0,0.0,0.0
8455.0,310041,31,2,3,9558.0,10139.0,0.3712,0.4217,0.46840000000000004
767.0,510038,49,2,7,1368.0,1545.0,0.0475,0.0664,0.07139999999999999
9856.0,340041,27,2,3,10149.0,10139.0,0.47100000000000003,0.49329999999999996,0.46840000000000004
8446.0,360121,35,2,3,10091.0,10139.0,0.4054,0.45990000000000003,0.46840000000000004
19911.0,360276,35,4,8,21942.0,21646.0,1.0,1.0,1.0
11.0,380060,37,2,6,14.0,19.0,0.0006,0.0007000000000000001,0.0009
2362.0,50781,5,3,5,3762.0,3228.0,0.16579999999999998,0.16870000000000002,0.1491
39.0,370201,36,3,6,99.0,89.0,0.002,0.0046,0.0040999999999999995
1132.0,140155,15,3,4,918.0,855.0,0.0592,0.042199999999999994,0.0395
